country,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,vaccines,source_name,source_website
Belgium,BEL,1/12/2021,47906,47906,,15417,6504,0.41,0.41,,561,"Moderna, Pfizer/BioNTech",Sciensano,https://datastudio.google.com/embed/u/0/reporting/c14a5cfc-cab7-4812-848c-0369173148ab/page/hOMwB
Belgium,BEL,1/13/2021,68280,68280,,20374,8863,0.59,0.59,,765,"Moderna, Pfizer/BioNTech",Sciensano,https://datastudio.google.com/embed/u/0/reporting/c14a5cfc-cab7-4812-848c-0369173148ab/page/hOMwB
Belgium,BEL,1/14/2021,89802,89802,,21522,10780,0.77,0.77,,930,"Moderna, Pfizer/BioNTech",Sciensano,https://datastudio.google.com/embed/u/0/reporting/c14a5cfc-cab7-4812-848c-0369173148ab/page/hOMwB
Belgium,BEL,1/15/2021,112213,112213,,22411,12676,0.97,0.97,,1094,"Moderna, Pfizer/BioNTech",Sciensano,https://datastudio.google.com/embed/u/0/reporting/c14a5cfc-cab7-4812-848c-0369173148ab/page/hOMwB
Belgium,BEL,1/16/2021,117186,117186,,4973,12932,1.01,1.01,,1116,"Moderna, Pfizer/BioNTech",Sciensano,https://datastudio.google.com/embed/u/0/reporting/c14a5cfc-cab7-4812-848c-0369173148ab/page/hOMwB
Belgium,BEL,1/17/2021,120317,120317,,3131,13323,1.04,1.04,,1150,"Moderna, Pfizer/BioNTech",Sciensano,https://datastudio.google.com/embed/u/0/reporting/c14a5cfc-cab7-4812-848c-0369173148ab/page/hOMwB
Belgium,BEL,1/18/2021,130490,130381,109,10173,14000,1.13,1.12,0,1208,"Moderna, Pfizer/BioNTech",Sciensano,https://datastudio.google.com/embed/u/0/reporting/c14a5cfc-cab7-4812-848c-0369173148ab/page/hOMwB
Belgium,BEL,1/19/2021,149008,148718,290,18518,14443,1.29,1.28,0,1246,"Moderna, Pfizer/BioNTech",Sciensano,https://datastudio.google.com/embed/u/0/reporting/c14a5cfc-cab7-4812-848c-0369173148ab/page/hOMwB
Belgium,BEL,1/20/2021,169148,168436,712,20140,14410,1.46,1.45,0.01,1243,"Moderna, Pfizer/BioNTech",Sciensano,https://datastudio.google.com/embed/u/0/reporting/c14a5cfc-cab7-4812-848c-0369173148ab/page/hOMwB
Belgium,BEL,1/21/2021,197855,197143,712,28707,15436,1.71,1.7,0.01,1332,"Moderna, Pfizer/BioNTech",Sciensano,https://datastudio.google.com/embed/u/0/reporting/c14a5cfc-cab7-4812-848c-0369173148ab/page/hOMwB
Belgium,BEL,1/22/2021,226205,225462,743,28350,16285,1.95,1.95,0.01,1405,"Moderna, Pfizer/BioNTech",Sciensano,https://datastudio.google.com/embed/u/0/reporting/c14a5cfc-cab7-4812-848c-0369173148ab/page/hOMwB
Belgium,BEL,1/23/2021,233750,233000,750,7545,16652,2.02,2.01,0.01,1437,"Moderna, Pfizer/BioNTech",Sciensano,https://datastudio.google.com/embed/u/0/reporting/c14a5cfc-cab7-4812-848c-0369173148ab/page/hOMwB
Belgium,BEL,1/24/2021,235594,234844,750,1844,16468,2.03,2.03,0.01,1421,"Moderna, Pfizer/BioNTech",Sciensano,https://datastudio.google.com/embed/u/0/reporting/c14a5cfc-cab7-4812-848c-0369173148ab/page/hOMwB
Belgium,BEL,1/25/2021,246049,245299,750,10455,16508,2.12,2.12,0.01,1424,"Moderna, Pfizer/BioNTech",Sciensano,https://datastudio.google.com/embed/u/0/reporting/c14a5cfc-cab7-4812-848c-0369173148ab/page/hOMwB
Belgium,BEL,1/26/2021,257100,254992,2108,11051,15442,2.22,2.2,0.02,1332,"Moderna, Pfizer/BioNTech",Sciensano,https://datastudio.google.com/embed/u/0/reporting/c14a5cfc-cab7-4812-848c-0369173148ab/page/hOMwB
Belgium,BEL,1/27/2021,271475,266428,5047,14375,14618,2.34,2.3,0.04,1261,"Moderna, Pfizer/BioNTech",Sciensano,https://datastudio.google.com/embed/u/0/reporting/c14a5cfc-cab7-4812-848c-0369173148ab/page/hOMwB
Belgium,BEL,1/28/2021,290995,279618,11377,19520,13306,2.51,2.41,0.1,1148,"Moderna, Pfizer/BioNTech",Sciensano,https://datastudio.google.com/embed/u/0/reporting/c14a5cfc-cab7-4812-848c-0369173148ab/page/hOMwB
Belgium,BEL,1/29/2021,307798,289401,18397,16803,11656,2.66,2.5,0.16,1006,"Moderna, Pfizer/BioNTech",Sciensano,https://datastudio.google.com/embed/u/0/reporting/c14a5cfc-cab7-4812-848c-0369173148ab/page/hOMwB
Belgium,BEL,1/30/2021,311459,290790,20669,3661,11101,2.69,2.51,0.18,958,"Moderna, Pfizer/BioNTech",Sciensano,https://datastudio.google.com/embed/u/0/reporting/c14a5cfc-cab7-4812-848c-0369173148ab/page/hOMwB
Belgium,BEL,1/31/2021,312303,291340,20963,844,10958,2.69,2.51,0.18,946,"Moderna, Pfizer/BioNTech",Sciensano,https://datastudio.google.com/embed/u/0/reporting/c14a5cfc-cab7-4812-848c-0369173148ab/page/hOMwB
Belgium,BEL,2/1/2021,317614,294106,23508,5311,10224,2.74,2.54,0.2,882,"Moderna, Pfizer/BioNTech",Sciensano,https://datastudio.google.com/embed/u/0/reporting/c14a5cfc-cab7-4812-848c-0369173148ab/page/hOMwB
Belgium,BEL,2/2/2021,327095,296950,30145,9481,9999,2.82,2.56,0.26,863,"Moderna, Pfizer/BioNTech",Sciensano,https://datastudio.google.com/embed/u/0/reporting/c14a5cfc-cab7-4812-848c-0369173148ab/page/hOMwB
Bermuda,BMU,1/10/2021,0,,,,,0,,,,Pfizer/BioNTech,Ministry of Health,https://www.gov.bm/articles/minister-health-covid-19-update-remarks-2-february-2021
Bermuda,BMU,1/11/2021,,,,,278,,,,4464,Pfizer/BioNTech,Ministry of Health,https://www.gov.bm/articles/minister-health-covid-19-update-remarks-2-february-2021
Bermuda,BMU,1/12/2021,,,,,278,,,,4464,Pfizer/BioNTech,Ministry of Health,https://www.gov.bm/articles/minister-health-covid-19-update-remarks-2-february-2021
Bermuda,BMU,1/13/2021,,,,,278,,,,4464,Pfizer/BioNTech,Ministry of Health,https://www.gov.bm/articles/minister-health-covid-19-update-remarks-2-february-2021
Bermuda,BMU,1/14/2021,,,,,278,,,,4464,Pfizer/BioNTech,Ministry of Health,https://www.gov.bm/articles/minister-health-covid-19-update-remarks-2-february-2021
Bermuda,BMU,1/15/2021,,,,,278,,,,4464,Pfizer/BioNTech,Ministry of Health,https://www.gov.bm/articles/minister-health-covid-19-update-remarks-2-february-2021
Bermuda,BMU,1/16/2021,1665,,,,278,2.67,,,4464,Pfizer/BioNTech,Ministry of Health,https://www.gov.bm/articles/minister-health-covid-19-update-remarks-2-february-2021
Bermuda,BMU,1/17/2021,,,,,264,,,,4239,Pfizer/BioNTech,Ministry of Health,https://www.gov.bm/articles/minister-health-covid-19-update-remarks-2-february-2021
Bermuda,BMU,1/18/2021,,,,,250,,,,4015,Pfizer/BioNTech,Ministry of Health,https://www.gov.bm/articles/minister-health-covid-19-update-remarks-2-february-2021
Bermuda,BMU,1/19/2021,,,,,236,,,,3790,Pfizer/BioNTech,Ministry of Health,https://www.gov.bm/articles/minister-health-covid-19-update-remarks-2-february-2021
Bermuda,BMU,1/20/2021,,,,,222,,,,3565,Pfizer/BioNTech,Ministry of Health,https://www.gov.bm/articles/minister-health-covid-19-update-remarks-2-february-2021
Bermuda,BMU,1/21/2021,,,,,209,,,,3356,Pfizer/BioNTech,Ministry of Health,https://www.gov.bm/articles/minister-health-covid-19-update-remarks-2-february-2021
Bermuda,BMU,1/22/2021,,,,,195,,,,3131,Pfizer/BioNTech,Ministry of Health,https://www.gov.bm/articles/minister-health-covid-19-update-remarks-2-february-2021
Bermuda,BMU,1/23/2021,2932,,,,181,4.71,,,2907,Pfizer/BioNTech,Ministry of Health,https://www.gov.bm/articles/minister-health-covid-19-update-remarks-2-february-2021
Bermuda,BMU,1/24/2021,,,,,195,,,,3131,Pfizer/BioNTech,Ministry of Health,https://www.gov.bm/articles/minister-health-covid-19-update-remarks-2-february-2021
Bermuda,BMU,1/25/2021,,,,,209,,,,3356,Pfizer/BioNTech,Ministry of Health,https://www.gov.bm/articles/minister-health-covid-19-update-remarks-2-february-2021
Bermuda,BMU,1/26/2021,,,,,224,,,,3597,Pfizer/BioNTech,Ministry of Health,https://www.gov.bm/articles/minister-health-covid-19-update-remarks-2-february-2021
Bermuda,BMU,1/27/2021,,,,,238,,,,3822,Pfizer/BioNTech,Ministry of Health,https://www.gov.bm/articles/minister-health-covid-19-update-remarks-2-february-2021
Bermuda,BMU,1/28/2021,,,,,252,,,,4047,Pfizer/BioNTech,Ministry of Health,https://www.gov.bm/articles/minister-health-covid-19-update-remarks-2-february-2021
Bermuda,BMU,1/29/2021,,,,,266,,,,4272,Pfizer/BioNTech,Ministry of Health,https://www.gov.bm/articles/minister-health-covid-19-update-remarks-2-february-2021
Bermuda,BMU,1/30/2021,4897,4897,,,281,7.86,7.86,,4512,Pfizer/BioNTech,Ministry of Health,https://www.gov.bm/articles/minister-health-covid-19-update-remarks-2-february-2021
Bermuda,BMU,1/31/2021,,,,,255,,,,4095,Pfizer/BioNTech,Ministry of Health,https://www.gov.bm/articles/minister-health-covid-19-update-remarks-2-february-2021
Bermuda,BMU,2/1/2021,,,,,229,,,,3677,Pfizer/BioNTech,Ministry of Health,https://www.gov.bm/articles/minister-health-covid-19-update-remarks-2-february-2021
Bermuda,BMU,2/2/2021,5200,5000,200,,204,8.35,8.03,0.32,3276,Pfizer/BioNTech,Ministry of Health,https://www.gov.bm/articles/minister-health-covid-19-update-remarks-2-february-2021
Brazil,BRA,1/16/2021,0,0,,,,0,0,,,"Oxford/AstraZeneca, Sinovac",Regional governments via Coronavirus Brasil,https://coronavirusbra1.github.io/
Brazil,BRA,1/17/2021,112,112,,112,112,0,0,,1,"Oxford/AstraZeneca, Sinovac",Regional governments via Coronavirus Brasil,https://coronavirusbra1.github.io/
Brazil,BRA,1/18/2021,1109,1109,,997,554,0,0,,3,"Oxford/AstraZeneca, Sinovac",Regional governments via Coronavirus Brasil,https://coronavirusbra1.github.io/
Brazil,BRA,1/19/2021,11470,11470,,10361,3823,0.01,0.01,,18,"Oxford/AstraZeneca, Sinovac",Regional governments via Coronavirus Brasil,https://coronavirusbra1.github.io/
Brazil,BRA,1/20/2021,28543,28543,,17073,7136,0.01,0.01,,34,"Oxford/AstraZeneca, Sinovac",Regional governments via Coronavirus Brasil,https://coronavirusbra1.github.io/
Brazil,BRA,1/21/2021,136519,136519,,107976,27304,0.06,0.06,,128,"Oxford/AstraZeneca, Sinovac",Regional governments via Coronavirus Brasil,https://coronavirusbra1.github.io/
Brazil,BRA,1/22/2021,245877,245877,,109358,40980,0.12,0.12,,193,"Oxford/AstraZeneca, Sinovac",Regional governments via Coronavirus Brasil,https://coronavirusbra1.github.io/
Brazil,BRA,1/23/2021,537774,537774,,291897,76825,0.25,0.25,,361,"Oxford/AstraZeneca, Sinovac",Regional governments via Coronavirus Brasil,https://coronavirusbra1.github.io/
Brazil,BRA,1/24/2021,604722,604722,,66948,86373,0.28,0.28,,406,"Oxford/AstraZeneca, Sinovac",Regional governments via Coronavirus Brasil,https://coronavirusbra1.github.io/
Brazil,BRA,1/25/2021,700608,700608,,95886,99928,0.33,0.33,,470,"Oxford/AstraZeneca, Sinovac",Regional governments via Coronavirus Brasil,https://coronavirusbra1.github.io/
Brazil,BRA,1/26/2021,848883,848883,,148275,119630,0.4,0.4,,563,"Oxford/AstraZeneca, Sinovac",Regional governments via Coronavirus Brasil,https://coronavirusbra1.github.io/
Brazil,BRA,1/27/2021,1129885,1129885,,281002,157335,0.53,0.53,,740,"Oxford/AstraZeneca, Sinovac",Regional governments via Coronavirus Brasil,https://coronavirusbra1.github.io/
Brazil,BRA,1/28/2021,1450900,1450900,,321015,187769,0.68,0.68,,883,"Oxford/AstraZeneca, Sinovac",Regional governments via Coronavirus Brasil,https://coronavirusbra1.github.io/
Brazil,BRA,1/29/2021,1668032,1656851,,217132,203165,0.78,0.78,,956,"Oxford/AstraZeneca, Sinovac",Regional governments via Coronavirus Brasil,https://coronavirusbra1.github.io/
Brazil,BRA,1/30/2021,2003211,1923813,,335179,209348,0.94,0.91,,985,"Oxford/AstraZeneca, Sinovac",Regional governments via Coronavirus Brasil,https://coronavirusbra1.github.io/
Brazil,BRA,1/31/2021,2074059,2046523,,70848,209905,0.98,0.96,,988,"Oxford/AstraZeneca, Sinovac",Regional governments via Coronavirus Brasil,https://coronavirusbra1.github.io/
Brazil,BRA,2/1/2021,2124307,2107624,,50248,203386,1,0.99,,957,"Oxford/AstraZeneca, Sinovac",Regional governments via Coronavirus Brasil,https://coronavirusbra1.github.io/
Brazil,BRA,2/2/2021,2292551,2292551,,168244,206238,1.08,1.08,,970,"Oxford/AstraZeneca, Sinovac",Regional governments via Coronavirus Brasil,https://coronavirusbra1.github.io/
Brazil,BRA,2/3/2021,2521704,2521704,,229153,198831,1.19,1.19,,935,"Oxford/AstraZeneca, Sinovac",Regional governments via Coronavirus Brasil,https://coronavirusbra1.github.io/
Bulgaria,BGR,12/29/2020,1719,1719,,,,0.02,0.02,,,"Moderna, Pfizer/BioNTech",Ministry of Health,https://coronavirus.bg/bg/statistika
Bulgaria,BGR,12/30/2020,4608,4608,,2889,2889,0.07,0.07,,416,"Moderna, Pfizer/BioNTech",Ministry of Health,https://coronavirus.bg/bg/statistika
Bulgaria,BGR,12/31/2020,,,,,1477,,,,213,"Moderna, Pfizer/BioNTech",Ministry of Health,https://coronavirus.bg/bg/statistika
Bulgaria,BGR,1/1/2021,4739,4739,,,1007,0.07,0.07,,145,"Moderna, Pfizer/BioNTech",Ministry of Health,https://coronavirus.bg/bg/statistika
Bulgaria,BGR,1/2/2021,,,,,799,,,,115,"Moderna, Pfizer/BioNTech",Ministry of Health,https://coronavirus.bg/bg/statistika
Bulgaria,BGR,1/3/2021,,,,,675,,,,97,"Moderna, Pfizer/BioNTech",Ministry of Health,https://coronavirus.bg/bg/statistika
Bulgaria,BGR,1/4/2021,,,,,592,,,,85,"Moderna, Pfizer/BioNTech",Ministry of Health,https://coronavirus.bg/bg/statistika
Bulgaria,BGR,1/5/2021,5448,5448,,,533,0.08,0.08,,77,"Moderna, Pfizer/BioNTech",Ministry of Health,https://coronavirus.bg/bg/statistika
Bulgaria,BGR,1/6/2021,7913,7913,,2465,472,0.11,0.11,,68,"Moderna, Pfizer/BioNTech",Ministry of Health,https://coronavirus.bg/bg/statistika
Bulgaria,BGR,1/7/2021,11117,11117,,3204,920,0.16,0.16,,132,"Moderna, Pfizer/BioNTech",Ministry of Health,https://coronavirus.bg/bg/statistika
Bulgaria,BGR,1/8/2021,13355,13355,,2238,1231,0.19,0.19,,177,"Moderna, Pfizer/BioNTech",Ministry of Health,https://coronavirus.bg/bg/statistika
Bulgaria,BGR,1/9/2021,13473,13473,,118,1222,0.19,0.19,,176,"Moderna, Pfizer/BioNTech",Ministry of Health,https://coronavirus.bg/bg/statistika
Bulgaria,BGR,1/10/2021,,,,,1246,,,,179,"Moderna, Pfizer/BioNTech",Ministry of Health,https://coronavirus.bg/bg/statistika
Bulgaria,BGR,1/11/2021,14161,14161,,,1270,0.2,0.2,,183,"Moderna, Pfizer/BioNTech",Ministry of Health,https://coronavirus.bg/bg/statistika
Bulgaria,BGR,1/12/2021,15780,15780,,1619,1476,0.23,0.23,,212,"Moderna, Pfizer/BioNTech",Ministry of Health,https://coronavirus.bg/bg/statistika
Bulgaria,BGR,1/13/2021,17038,17038,,1258,1304,0.25,0.25,,188,"Moderna, Pfizer/BioNTech",Ministry of Health,https://coronavirus.bg/bg/statistika
Bulgaria,BGR,1/14/2021,17686,17686,,648,938,0.25,0.25,,135,"Moderna, Pfizer/BioNTech",Ministry of Health,https://coronavirus.bg/bg/statistika
Bulgaria,BGR,1/15/2021,18126,18126,,440,682,0.26,0.26,,98,"Moderna, Pfizer/BioNTech",Ministry of Health,https://coronavirus.bg/bg/statistika
Bulgaria,BGR,1/16/2021,18332,18332,,206,694,0.26,0.26,,100,"Moderna, Pfizer/BioNTech",Ministry of Health,https://coronavirus.bg/bg/statistika
Bulgaria,BGR,1/17/2021,18453,18453,,121,662,0.27,0.27,,95,"Moderna, Pfizer/BioNTech",Ministry of Health,https://coronavirus.bg/bg/statistika
Bulgaria,BGR,1/18/2021,19638,18524,1114,1185,782,0.28,0.27,0.02,113,"Moderna, Pfizer/BioNTech",Ministry of Health,https://coronavirus.bg/bg/statistika
Bulgaria,BGR,1/19/2021,22226,19058,3168,2588,921,0.32,0.27,0.05,133,"Moderna, Pfizer/BioNTech",Ministry of Health,https://coronavirus.bg/bg/statistika
Bulgaria,BGR,1/20/2021,24127,19834,4293,1901,1013,0.35,0.29,0.06,146,"Moderna, Pfizer/BioNTech",Ministry of Health,https://coronavirus.bg/bg/statistika
Bulgaria,BGR,1/21/2021,25251,20719,4532,1124,1081,0.36,0.3,0.07,156,"Moderna, Pfizer/BioNTech",Ministry of Health,https://coronavirus.bg/bg/statistika
Bulgaria,BGR,1/22/2021,26101,21496,4605,850,1139,0.38,0.31,0.07,164,"Moderna, Pfizer/BioNTech",Ministry of Health,https://coronavirus.bg/bg/statistika
Bulgaria,BGR,1/23/2021,26119,21509,4610,18,1112,0.38,0.31,0.07,160,"Moderna, Pfizer/BioNTech",Ministry of Health,https://coronavirus.bg/bg/statistika
Bulgaria,BGR,1/24/2021,26143,21533,4610,24,1099,0.38,0.31,0.07,158,"Moderna, Pfizer/BioNTech",Ministry of Health,https://coronavirus.bg/bg/statistika
Bulgaria,BGR,1/25/2021,26798,22129,4669,655,1023,0.39,0.32,0.07,147,"Moderna, Pfizer/BioNTech",Ministry of Health,https://coronavirus.bg/bg/statistika
Bulgaria,BGR,1/26/2021,29122,23667,5455,2324,985,0.42,0.34,0.08,142,"Moderna, Pfizer/BioNTech",Ministry of Health,https://coronavirus.bg/bg/statistika
Bulgaria,BGR,1/27/2021,32917,25245,7672,3795,1256,0.47,0.36,0.11,181,"Moderna, Pfizer/BioNTech",Ministry of Health,https://coronavirus.bg/bg/statistika
Bulgaria,BGR,1/28/2021,37636,26753,10883,4719,1769,0.54,0.39,0.16,255,"Moderna, Pfizer/BioNTech",Ministry of Health,https://coronavirus.bg/bg/statistika
Bulgaria,BGR,1/29/2021,40805,27856,12949,3169,2101,0.59,0.4,0.19,302,"Moderna, Pfizer/BioNTech",Ministry of Health,https://coronavirus.bg/bg/statistika
Bulgaria,BGR,1/30/2021,41020,27957,13063,215,2129,0.59,0.4,0.19,306,"Moderna, Pfizer/BioNTech",Ministry of Health,https://coronavirus.bg/bg/statistika
Bulgaria,BGR,1/31/2021,41125,28041,13084,105,2140,0.59,0.4,0.19,308,"Moderna, Pfizer/BioNTech",Ministry of Health,https://coronavirus.bg/bg/statistika
Bulgaria,BGR,2/1/2021,42634,28978,13656,1509,2262,0.61,0.42,0.2,326,"Moderna, Pfizer/BioNTech",Ministry of Health,https://coronavirus.bg/bg/statistika
Bulgaria,BGR,2/2/2021,45917,30817,15100,3283,2399,0.66,0.44,0.22,345,"Moderna, Pfizer/BioNTech",Ministry of Health,https://coronavirus.bg/bg/statistika
Bulgaria,BGR,2/3/2021,50124,33691,16433,4207,2458,0.72,0.48,0.24,354,"Moderna, Pfizer/BioNTech",Ministry of Health,https://coronavirus.bg/bg/statistika
Canada,CAN,12/19/2020,8734,8734,,,,0.02,0.02,,,"Moderna, Pfizer/BioNTech",Government of Canada,https://health-infobase.canada.ca/covid-19/vaccination-coverage/
Canada,CAN,12/20/2020,,,,,3571,,,,95,"Moderna, Pfizer/BioNTech",Government of Canada,https://health-infobase.canada.ca/covid-19/vaccination-coverage/
Canada,CAN,12/21/2020,,,,,3571,,,,95,"Moderna, Pfizer/BioNTech",Government of Canada,https://health-infobase.canada.ca/covid-19/vaccination-coverage/
Canada,CAN,12/22/2020,,,,,3571,,,,95,"Moderna, Pfizer/BioNTech",Government of Canada,https://health-infobase.canada.ca/covid-19/vaccination-coverage/
Canada,CAN,12/23/2020,,,,,3571,,,,95,"Moderna, Pfizer/BioNTech",Government of Canada,https://health-infobase.canada.ca/covid-19/vaccination-coverage/
Canada,CAN,12/24/2020,,,,,3571,,,,95,"Moderna, Pfizer/BioNTech",Government of Canada,https://health-infobase.canada.ca/covid-19/vaccination-coverage/
Canada,CAN,12/25/2020,,,,,3571,,,,95,"Moderna, Pfizer/BioNTech",Government of Canada,https://health-infobase.canada.ca/covid-19/vaccination-coverage/
Canada,CAN,12/26/2020,33734,33734,,,3571,0.09,0.09,,95,"Moderna, Pfizer/BioNTech",Government of Canada,https://health-infobase.canada.ca/covid-19/vaccination-coverage/
Canada,CAN,12/27/2020,,,,,3955,,,,105,"Moderna, Pfizer/BioNTech",Government of Canada,https://health-infobase.canada.ca/covid-19/vaccination-coverage/
Canada,CAN,12/28/2020,,,,,4338,,,,115,"Moderna, Pfizer/BioNTech",Government of Canada,https://health-infobase.canada.ca/covid-19/vaccination-coverage/
Canada,CAN,12/29/2020,,,,,4722,,,,125,"Moderna, Pfizer/BioNTech",Government of Canada,https://health-infobase.canada.ca/covid-19/vaccination-coverage/
Canada,CAN,12/30/2020,,,,,5105,,,,135,"Moderna, Pfizer/BioNTech",Government of Canada,https://health-infobase.canada.ca/covid-19/vaccination-coverage/
Canada,CAN,12/31/2020,,,,,5488,,,,145,"Moderna, Pfizer/BioNTech",Government of Canada,https://health-infobase.canada.ca/covid-19/vaccination-coverage/
Canada,CAN,1/1/2021,,,,,5872,,,,156,"Moderna, Pfizer/BioNTech",Government of Canada,https://health-infobase.canada.ca/covid-19/vaccination-coverage/
Canada,CAN,1/2/2021,77521,77521,,,6255,0.21,0.21,,166,"Moderna, Pfizer/BioNTech",Government of Canada,https://health-infobase.canada.ca/covid-19/vaccination-coverage/
Canada,CAN,1/3/2021,,,,,8070,,,,214,"Moderna, Pfizer/BioNTech",Government of Canada,https://health-infobase.canada.ca/covid-19/vaccination-coverage/
Canada,CAN,1/4/2021,,,,,9884,,,,262,"Moderna, Pfizer/BioNTech",Government of Canada,https://health-infobase.canada.ca/covid-19/vaccination-coverage/
Canada,CAN,1/5/2021,,,,,11698,,,,310,"Moderna, Pfizer/BioNTech",Government of Canada,https://health-infobase.canada.ca/covid-19/vaccination-coverage/
Canada,CAN,1/6/2021,,,,,13513,,,,358,"Moderna, Pfizer/BioNTech",Government of Canada,https://health-infobase.canada.ca/covid-19/vaccination-coverage/
Canada,CAN,1/7/2021,,,,,15327,,,,406,"Moderna, Pfizer/BioNTech",Government of Canada,https://health-infobase.canada.ca/covid-19/vaccination-coverage/
Canada,CAN,1/8/2021,,,,,17141,,,,454,"Moderna, Pfizer/BioNTech",Government of Canada,https://health-infobase.canada.ca/covid-19/vaccination-coverage/
Canada,CAN,1/9/2021,,213147,3613,,18956,,0.56,0.01,502,"Moderna, Pfizer/BioNTech",Government of Canada,https://health-infobase.canada.ca/covid-19/vaccination-coverage/
Canada,CAN,1/10/2021,,,,,18956,,,,502,"Moderna, Pfizer/BioNTech",Government of Canada,https://health-infobase.canada.ca/covid-19/vaccination-coverage/
Canada,CAN,1/11/2021,,,,,18956,,,,502,"Moderna, Pfizer/BioNTech",Government of Canada,https://health-infobase.canada.ca/covid-19/vaccination-coverage/
Canada,CAN,1/12/2021,267078,,,,18956,0.71,,,502,"Moderna, Pfizer/BioNTech",Government of Canada,https://health-infobase.canada.ca/covid-19/vaccination-coverage/
Canada,CAN,1/13/2021,288488,,,21410,19306,0.76,,,512,"Moderna, Pfizer/BioNTech",Government of Canada,https://health-infobase.canada.ca/covid-19/vaccination-coverage/
Canada,CAN,1/14/2021,310788,,,22300,19784,0.82,,,524,"Moderna, Pfizer/BioNTech",Government of Canada,https://health-infobase.canada.ca/covid-19/vaccination-coverage/
Canada,CAN,1/15/2021,342227,,,31439,21567,0.91,,,571,"Moderna, Pfizer/BioNTech",Government of Canada,https://health-infobase.canada.ca/covid-19/vaccination-coverage/
